Date,Nifty50,reliance,infosys,hdfc,hdfcbank
2013-09-27,5833.2,839.9,3006.6,784.2,608.9
2013-09-30,5735.3,822.4,3013.0,764.25,593.05
2013-10-01,5780.05,821.45,3015.0,785.9,611.65
2013-10-03,5909.7,846.95,3037.15,802.4,636.2
2013-10-04,5907.3,854.4,3016.4,798.7,640.45
2013-10-07,5906.15,844.05,3021.85,797.8,634.3
2013-10-08,5928.4,844.95,3034.15,791.5,632.65
2013-10-09,6007.45,860.9,3109.85,802.2,649.15
2013-10-10,6020.95,860.0,3127.6,808.25,641.05
2013-10-11,6096.2,863.35,3274.5,810.5,661.3
2013-10-14,6112.7,870.3,3324.35,803.35,667.5
2013-10-15,6089.05,867.8,3354.8,801.95,652.45
2013-10-17,6045.85,880.35,3268.5,795.2,654.2
2013-10-18,6189.35,905.65,3314.55,819.45,676.6
2013-10-21,6204.95,913.2,3335.45,821.15,671.25
2013-10-22,6202.8,904.2,3342.35,810.7,669.0
2013-10-23,6178.35,896.75,3324.8,809.7,660.2
2013-10-24,6164.35,884.5,3308.75,812.15,669.3
2013-10-25,6144.9,887.0,3331.55,809.8,672.55
2013-10-28,6101.1,890.75,3323.45,820.85,667.9
2013-10-29,6220.9,896.8,3335.6,839.6,686.5
2013-10-30,6251.7,898.15,3323.9,849.45,679.35
2013-10-31,6299.15,914.7,3309.9,855.05,680.8
2013-11-01,6307.2,908.25,3276.7,855.4,683.8
2013-11-03,6317.35,908.7,3279.4,852.8,680.45
2013-11-05,6253.15,909.7,3265.85,859.45,676.25
2013-11-06,6215.15,898.6,3306.15,838.95,668.9
2013-11-07,6187.25,885.9,3357.6,841.75,665.4
2013-11-08,6140.75,875.95,3360.05,809.35,652.5
2013-11-11,6078.8,863.9,3362.6,805.35,654.25
2013-11-12,6018.05,852.6,3336.85,794.85,645.95
2013-11-13,5989.6,844.4,3332.05,791.4,633.7
2013-11-14,6056.15,851.65,3354.25,793.3,642.2
2013-11-18,6189.0,874.75,3404.1,814.45,668.8
2013-11-19,6203.35,878.35,3442.95,818.4,660.05
2013-11-20,6122.9,862.5,3402.2,807.75,649.55
2013-11-21,5999.05,847.6,3344.35,781.7,637.65
2013-11-22,5995.45,843.75,3347.6,793.35,642.15
2013-11-25,6115.35,851.7,3326.0,818.7,659.75
2013-11-26,6059.1,841.25,3316.2,807.35,652.95
2013-11-27,6057.1,837.95,3293.3,808.1,653.55
2013-11-28,6091.85,847.95,3327.8,814.1,653.4
2013-11-29,6176.1,853.2,3354.55,823.8,661.3
2013-12-02,6217.85,855.3,3338.7,827.65,661.3
2013-12-03,6201.85,861.9,3348.75,822.4,655.75
2013-12-04,6160.95,856.05,3365.35,812.15,657.6
2013-12-05,6241.1,871.0,3351.3,827.45,688.1
2013-12-06,6259.9,866.7,3325.8,813.75,682.7
2013-12-09,6363.9,878.95,3338.8,820.0,696.65
2013-12-10,6332.85,884.65,3370.85,808.95,696.7
2013-12-11,6307.9,882.6,3374.35,818.2,695.55
2013-12-12,6237.05,870.2,3363.85,826.95,695.2
2013-12-13,6168.4,864.7,3373.85,806.8,689.95
2013-12-16,6154.7,845.05,3452.25,798.55,684.35
2013-12-17,6139.05,839.2,3456.35,778.45,657.6
2013-12-18,6217.15,859.95,3457.45,798.25,666.25
2013-12-19,6166.65,854.05,3512.25,776.25,652.55
2013-12-20,6274.25,895.15,3551.35,801.85,664.6
2013-12-23,6284.5,896.25,3468.45,789.8,664.45
2013-12-24,6268.4,898.05,3486.4,779.9,657.3
2013-12-26,6278.9,887.55,3520.65,779.3,669.05
2013-12-27,6313.8,878.85,3561.3,788.4,669.65
2013-12-30,6291.1,887.1,3502.35,795.65,669.5
2013-12-31,6304.0,895.2,3485.65,794.65,665.85
2014-01-01,6301.65,888.8,3468.0,793.5,665.15
2014-01-02,6221.15,875.0,3480.55,791.1,657.0
2014-01-03,6211.15,864.25,3565.15,791.0,663.1
2014-01-06,6191.45,854.95,3517.9,795.85,661.7
2014-01-07,6162.25,842.1,3457.15,797.9,664.4
2014-01-08,6174.6,849.05,3428.1,804.3,664.7
2014-01-09,6168.35,850.7,3450.8,802.15,662.95
2014-01-10,6171.45,858.15,3551.25,801.45,662.05
2014-01-13,6272.75,880.4,3665.0,818.65,672.85
2014-01-14,6241.85,881.5,3686.75,824.35,672.3
2014-01-15,6320.9,885.45,3712.05,846.5,680.55
2014-01-16,6318.9,886.15,3725.05,857.6,673.05
2014-01-17,6261.65,884.75,3729.75,840.05,665.0
2014-01-20,6303.95,869.75,3749.3,834.8,670.05
2014-01-21,6313.8,863.05,3758.35,838.15,676.1
2014-01-22,6338.95,872.45,3765.9,841.05,677.1
2014-01-23,6345.65,865.8,3792.5,856.15,679.5
2014-01-24,6266.75,867.65,3758.15,844.7,673.4
2014-01-27,6135.85,843.15,3732.2,833.0,649.2
2014-01-28,6126.25,844.85,3675.1,831.15,644.45
2014-01-29,6120.25,836.6,3717.8,825.15,645.45
2014-01-30,6073.7,825.0,3704.25,829.15,631.8
2014-01-31,6089.5,831.15,3701.1,808.45,628.5
2014-02-03,6001.8,820.9,3629.15,788.85,626.5
2014-02-04,6000.9,821.55,3561.1,788.15,630.6
2014-02-05,6022.4,817.25,3581.25,784.8,637.45
2014-02-06,6036.3,815.85,3563.7,785.35,647.0
2014-02-07,6063.2,814.45,3566.55,783.45,647.75
2014-02-10,6053.45,821.95,3573.8,765.4,643.9
2014-02-11,6062.7,805.25,3596.25,774.8,644.8
2014-02-12,6084.0,817.9,3600.1,785.5,645.45
2014-02-13,6001.1,807.4,3585.8,766.05,632.5
2014-02-14,6048.35,822.05,3644.3,770.7,641.8
2014-02-17,6073.3,812.3,3658.15,779.3,650.4
2014-02-18,6127.1,813.15,3682.0,803.9,660.4
2014-02-19,6152.75,812.25,3753.4,805.8,670.05
2014-02-20,6091.45,805.45,3711.25,791.65,662.75
2014-02-21,6155.45,811.5,3750.7,800.6,664.4
2014-02-24,6186.1,812.35,3749.9,810.25,671.0
2014-02-25,6200.05,810.55,3782.9,811.4,671.1
2014-02-26,6238.8,810.7,3807.5,819.1,677.4
2014-02-28,6276.95,799.95,3824.85,819.3,669.6
2014-03-03,6221.45,803.4,3798.25,812.55,666.2
2014-03-04,6297.95,812.95,3799.55,821.85,671.7
2014-03-05,6328.65,807.0,3821.7,827.15,669.75
2014-03-06,6401.15,822.45,3831.9,837.85,675.6
2014-03-07,6526.65,869.4,3740.3,848.25,711.45
2014-03-10,6537.25,885.45,3671.6,850.2,734.45
